id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,username
229,35,57,1984,6,Female,47428 First Boulevard,41.8,-91.49,$29059,$59248,$173887,725,5,Kimberly Warren
1512,44,65,1975,6,Male,6995 North Drive,39.77,-86.14,$32865,$67008,$81402,778,8,Jonathan George
1543,31,68,1988,10,Female,5857 12th Avenue,34.14,-118.46,$51976,$105963,$106266,684,4,Christie Rodriguez
147,30,66,1989,4,Male,4096 Sussex Avenue,32.35,-86.28,$27653,$56383,$130152,800,4,Jared Carrillo
1941,38,78,1981,8,Male,2867 Federal Drive,33.14,-95.95,$18934,$38609,$27463,740,3,John Barnes
901,48,66,1971,9,Male,96 11th Street,30.44,-87.18,$17987,$36671,$39882,850,3,Terry Hall
191,28,65,1991,10,Male,654 Elm Drive,33.71,-84.53,$19550,$39860,$112825,728,1,Andrew Harvey
12,18,63,2002,2,Female,345 George Avenue,38.06,-78.9,$18531,$37785,$58187,748,1,Ariel Stewart
1828,50,68,1969,6,Male,35 Hillside Drive,41.83,-87.68,$0,$2466,$5521,711,2,Juan Williams
29,68,60,1951,8,Female,318 Spruce Boulevard,42.47,-70.96,$18682,$27358,$13557,665,2,Jessica Brown
181,26,65,1994,1,Female,118 12th Avenue,33.86,-84.68,$25025,$51024,$181184,602,1,Savannah Bridges
995,40,64,1979,5,Female,1752 Martin Luther King Avenue,35.46,-97.51,$49868,$101679,$307856,592,1,Mallory Mitchell
1218,20,71,1999,6,Male,982 Plum Boulevard,33.92,-118.2,$13632,$27801,$0,754,1,Kevin Fox
186,61,69,1958,11,Female,49 Bayview Lane,36.1,-115.02,$18897,$38536,$72299,705,1,Jaime Ramirez
171,43,70,1976,5,Female,5194 Grant Street,34.83,-82.37,$24314,$49577,$142314,694,3,Sue Cochran
1401,24,71,1995,11,Male,9713 Fourth Lane,36.81,-119.75,$17985,$36672,$49660,739,2,James Smith
1314,43,70,1976,11,Male,857 Jefferson Avenue,29.7,-98.11,$19325,$39404,$71859,723,5,Wayne Vasquez
1560,61,60,1958,5,Female,1861 Fourth Boulevard,42.61,-94.14,$18849,$18452,$16827,741,6,Lindsey Benson
613,39,69,1980,9,Female,7549 Fourth Lane,41.87,-88.01,$27741,$56562,$111495,712,4,Joann Sloan
346,90,74,1929,11,Female,495 Ocean View Lane,34.43,-119.68,$25249,$48580,$1785,687,7,Frances Hale
812,41,67,1978,4,Female,6946 Park Drive,42.78,-72.48,$20338,$41469,$119423,659,1,Jessica Gay
13,52,61,1967,6,Female,4222 Ocean View Drive,37.89,-85.96,$15879,$32378,$65919,588,4,Christina Pearson
602,57,67,1963,1,Male,46 South Street,36.34,-79.67,$16888,$34437,$0,681,4,Robert Martin
657,83,68,1936,11,Female,2780 Martin Luther King Drive,44.45,-95.78,$20697,$33897,$533,705,4,Laura Zavala
909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,$24044,$49023,$66148,583,5,Andrew Padilla
183,24,65,1995,12,Female,84 Second Lane,41.83,-87.68,$18937,$38609,$39867,798,3,Tina Williams
1792,18,68,2001,11,Female,1987 Hillside Lane,44.02,-72.23,$15062,$30712,$38054,723,2,Bethany Payne
1599,22,68,1997,7,Male,71 Madison Street,31.84,-106.43,$16011,$32645,$59851,790,3,Christopher Smith
1267,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,$28248,$31912,$2182,630,4,Sandra Washington
411,30,67,1990,1,Male,649 Sussex Street,43.97,-75.91,$18401,$37521,$65701,775,2,Harold Williams
350,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,$28673,$58463,$141151,737,4,Betty Smith
1323,36,68,1983,3,Female,28 Second Boulevard,32.34,-108.7,$15407,$31414,$42233,719,4,Sarah Mcpherson DVM
934,32,63,1987,12,Female,2017 Ninth Drive,42.38,-76.39,$20159,$41106,$106963,762,3,Samantha Gutierrez
421,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,$22502,$45876,$58252,790,7,Elizabeth Alvarado
223,37,67,1982,10,Female,3748 Mountain View Drive,38.78,-121.37,$28760,$58637,$87340,803,6,Stephanie Stewart
1402,35,63,1984,10,Male,626 Federal Drive,34.72,-92.35,$47364,$96574,$265319,590,3,Shawn Anderson
1650,18,67,2002,2,Male,701 Pine Drive,40.71,-74.06,$21642,$44128,$142368,687,3,Mr. Robert Jones
354,77,72,1942,8,Female,9 Plum Boulevard,38.86,-104.76,$22185,$31942,$11845,713,6,Dr. Angela Thomas
314,27,66,1992,6,Male,1039 Bayview Drive,39.0,-77.4,$28410,$57927,$87736,557,1,Steven Patterson
1457,20,66,1999,6,Male,11162 Oak Drive,41.57,-93.61,$22425,$45725,$102164,688,4,William Levy
1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,$21647,$44134,$0,792,4,Christopher Davis
945,19,66,2001,2,Male,751 Birch Avenue,32.79,-117.25,$27748,$56579,$79726,705,2,Robert Peters
586,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,$22983,$46864,$58954,751,4,Jackson Smith
119,44,67,1975,9,Female,60 Little Creek Avenue,36.16,-115.28,$27761,$56605,$87970,624,3,Brittney Schroeder
1312,31,66,1988,4,Female,5190 Grant Street,37.3,-121.8,$25115,$51209,$76900,765,1,Danielle Bentley
1529,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,$37424,$76305,$112785,692,3,John Conrad
326,18,61,2001,3,Male,644 Birch Avenue,40.26,-80.18,$30076,$61325,$83899,652,1,Trevor Snyder DDS
1596,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,$15583,$31772,$17286,734,4,Scott Sullivan
714,61,67,1958,10,Female,72 Second Street,45.34,-122.66,$35992,$73383,$155191,760,2,Melissa Rodriguez
887,55,66,1964,4,Male,3999 West Lane,42.25,-71.9,$26137,$53287,$51026,816,4,Mathew Castro II
1425,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,$19115,$19225,$1644,809,8,Mary Richardson
1645,62,65,1957,11,Female,58 Federal Lane,41.47,-81.85,$29692,$60541,$160456,716,3,Kimberly Robles
1863,44,61,1975,12,Female,25 Hill Drive,42.29,-85.22,$21639,$44124,$107162,850,1,Elizabeth Williams
1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,$24578,$36764,$839,712,8,Isabella Richardson
1268,47,63,1972,9,Male,857 Catherine Avenue,34.2,-86.15,$14516,$29597,$44388,513,4,Ryan Kim
1565,37,66,1983,1,Female,33 Mill Street,39.09,-84.51,$18959,$38656,$47523,584,1,Amber Howell
1842,45,64,1974,10,Male,41307 Main Lane,35.11,-106.62,$15385,$31373,$58481,637,2,Bradley Harris
664,22,68,1997,4,Female,751 Fifth Street,40.86,-76.78,$16519,$33681,$78326,697,2,Martha Mclean
485,39,64,1980,10,Male,6889 Summit Lane,35.48,-120.92,$18740,$38211,$84427,665,2,Mark Washington
244,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,$13144,$26802,$43444,638,2,Dawn Freeman
145,58,65,1962,1,Female,645 Hillside Lane,36.18,-82.07,$12427,$25334,$182,696,3,Diana Maxwell
866,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,$30361,$61904,$125358,639,3,Danny Wilson
1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,$13086,$15348,$1396,761,4,Kim Sheppard
427,44,66,1975,11,Female,33 Pine Lane,36.15,-85.5,$15955,$32527,$74331,705,3,Kristin Anderson
684,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,$21661,$44170,$90049,661,7,David Lewis
1643,28,64,1991,6,Female,233 Oak Drive,45.47,-122.37,$22599,$46077,$101450,686,1,Mary Miller
1300,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,$11324,$23092,$20545,752,4,Ryan Lara
283,19,69,2000,11,Male,74 Birch Avenue,40.75,-103.06,$15064,$30710,$30956,680,2,William Ball
355,22,62,1997,11,Female,415 Madison Boulevard,35.87,-96.05,$19856,$40491,$81879,691,2,Lisa Bryant
1669,44,62,1975,5,Male,6308 Maple Avenue,38.66,-121.62,$25234,$51454,$151162,698,4,Steven Herman
937,47,63,1973,1,Female,430 Sixth Avenue,41.01,-73.84,$46169,$94133,$189899,603,1,Ms. Jennifer Serrano
845,58,72,1961,8,Male,860 Seventh Avenue,30.42,-86.61,$18005,$36710,$116794,786,5,Joshua Blevins
1518,62,70,1957,8,Male,313 Martin Luther King Boulevard,34.47,-86.8,$18533,$37785,$81500,745,3,Michael Morales
1591,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,$16537,$33717,$58236,698,6,Hannah Cole
1172,50,64,1970,2,Male,5154 Sixth Avenue,38.02,-121.3,$14709,$29994,$100834,769,1,Christopher Norris
1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,$14430,$29422,$58679,598,1,Heather Wilson
675,40,67,1980,1,Male,42 Martin Luther King Drive,39.92,-77.8,$17405,$35489,$91995,724,5,John Miller
577,28,65,1992,1,Female,769 Madison Drive,32.07,-110.92,$16238,$33106,$108695,763,2,Donna Wilkerson
854,26,65,1994,2,Female,3716 North Boulevard,41.64,-88.44,$29281,$59699,$71110,688,1,Angie Richardson
1261,58,70,1961,7,Male,610 Oak Street,45.54,-122.64,$33737,$68787,$171854,527,1,Chase Valdez
1227,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,$33031,$67344,$7049,804,4,Laura Austin
840,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,$51692,$88432,$63075,694,6,Desiree Maldonado
733,36,68,1983,7,Male,895 Lexington Lane,31.49,-97.23,$26061,$53138,$153374,606,4,Roberto Marshall
454,88,65,1931,4,Female,9192 Birch Lane,46.87,-96.81,$22214,$38523,$49,751,5,Jamie Avery
961,76,63,1944,2,Male,3031 Essex Street,28.2,-82.59,$34909,$26660,$28332,721,4,Christopher Miller
768,53,67,1966,10,Female,709 River Lane,40.13,-75.06,$34043,$69412,$177225,620,1,Angela Roach
817,26,67,1993,5,Male,91 Lake Street,30.06,-89.93,$32314,$65888,$162364,803,2,Joel Ortiz
78,37,63,1983,1,Male,5320 Mountain View Street,33.95,-118.29,$12362,$25205,$65179,688,1,William Ross
1334,38,65,1981,4,Female,17 Tenth Avenue,43.0,-78.87,$19433,$39627,$47793,718,4,Kelly Hanson
1610,42,66,1978,1,Female,12150 Mill Boulevard,32.32,-90.2,$13717,$27967,$50159,690,2,Miranda Butler
108,50,68,1969,11,Female,373 Sussex Drive,31.44,-93.45,$18709,$38142,$0,768,4,Kristie Carter
1308,36,67,1984,2,Female,28 Lexington Drive,47.36,-122.1,$28919,$58964,$71890,619,1,Julie Martin
780,74,66,1945,11,Male,41 Rose Lane,42.35,-71.22,$56720,$58378,$73124,652,1,Chad Dawson
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,$26420,$53872,$64269,691,5,Joseph Ellis
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,$28429,$41513,$15899,748,3,Rebecca Weaver
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,$26772,$54587,$69070,761,6,Michelle Odonnell
238,22,62,1997,6,Male,9261 Little Creek Lane,41.41,-82.31,$20400,$41595,$54451,675,1,Andrew Phillips
915,44,64,1975,4,Male,936 Mill Street,43.08,-76.37,$22047,$44953,$97076,728,1,Chase Robinson
1927,28,65,1991,5,Male,35 Sixth Boulevard,41.07,-85.13,$17264,$35199,$68569,739,2,Mark Hudson
1658,28,59,1991,3,Female,8128 Hillside Avenue,41.84,-87.75,$13891,$28324,$62363,695,2,Jennifer Larson
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,$16375,$33387,$69066,526,3,Daniel Reid
1255,24,67,1995,9,Male,9614 Ocean View Drive,35.37,-85.38,$15209,$31006,$71031,681,2,William Jordan
85,29,60,1990,4,Male,8016 Norfolk Drive,34.92,-76.89,$16006,$32636,$42290,782,1,Jeffrey Gibbs
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,$12693,$25883,$44404,706,4,Eric Miller
1932,26,60,1993,12,Female,15 Valley Stream Drive,32.59,-116.58,$9352,$19069,$23153,658,1,Teresa Olson
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112.0,$22070,$44992,$53368,785,3,Laura Gonzalez
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,$15840,$32295,$72357,698,4,Raymond Smith
232,57,66,1962,5,Female,186 First Drive,41.58,-73.8,$33919,$69159,$135111,786,3,Christine Wright
445,42,59,1977,12,Female,9864 Fifth Lane,43.88,-85.8,$6201,$12643,$19299,645,1,Cindy Chavez
1206,34,65,1985,9,Female,862 11th Drive,37.89,-122.03,$42685,$87030,$161964,727,3,Felicia Dunn
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,$25365,$41793,$1141,730,5,Kim Nguyen
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,$20553,$41907,$87163,728,4,Nicholas Cooper
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,$19781,$40336,$144284,668,4,Ronald Hernandez
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,$15539,$31683,$46987,817,4,Kristen Haney
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,$19377,$39508,$18870,770,4,Christy Kim
1408,42,67,1978,2,Male,209 George Avenue,33.31,-81.13,$12189,$24859,$43986,683,2,Timothy Hayes
1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,$34059,$69440,$129944,743,3,Nathaniel Peters
276,25,70,1995,1,Male,9892 George Drive,27.53,-99.48,$10626,$21666,$38058,610,2,Jamie Oliver
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,$22855,$46599,$12700,684,4,Terri Carter
1035,22,71,1997,6,Male,3132 Lake Avenue,38.62,-121.32,$24781,$50525,$118160,701,2,Eric Pennington
710,60,68,1959,9,Female,29 12th Avenue,42.12,-89.25,$25698,$52397,$72810,729,3,Amy Bright
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,$19236,$39222,$66559,583,3,Alexander Robinson
821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,$12434,$18015,$10463,645,2,Christopher Adams
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,$20035,$42102,$9645,672,3,Penny May
831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,$18302,$37316,$37515,726,2,Keith Parks
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,$20460,$41717,$27174,718,5,Elizabeth Foster
578,75,71,1944,8,Male,5934 Essex Boulevard,38.04,-84.45,$14920,$20797,$10127,777,1,Tyler Gutierrez
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,$39155,$38800,$25867,758,7,Shawn Moore
258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,$14528,$29622,$17385,694,3,Chris Wright
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,$19620,$31399,$2528,757,4,Anna Poole
1951,48,66,1971,5,Female,328 Birch Street,39.13,-76.69,$31075,$63355,$0,708,5,Kimberly Ruiz
1978,19,71,2000,12,Female,76 Birch Drive,32.76,-94.34,$15299,$31197,$84749,844,2,Lisa Castillo
1897,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,$51032,$104049,$247623,741,2,Kenneth Smith
972,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,$24608,$50177,$101323,681,4,Dylan Brown
1010,40,64,1979,12,Female,5899 Mill Street,34.17,-82.02,$16843,$34344,$48931,548,1,Gina King
1243,31,72,1989,1,Female,9316 Hillside Lane,40.27,-76.88,$17110,$34884,$26799,705,5,Kelly Jones
1976,33,69,1986,3,Female,2552 Forest Avenue,39.61,-76.85,$27906,$56897,$0,699,5,Rachel Russo
91,38,72,1981,10,Female,89 Washington Boulevard,39.73,-75.53,$35630,$72647,$90579,739,1,Lisa Harris
1606,49,66,1970,8,Male,9383 Martin Luther King Street,30.68,-88.04,$25381,$51755,$88605,806,1,Brent Moss
1201,60,66,1959,11,Male,175 Valley Drive,42.36,-71.36,$56632,$115465,$195657,715,4,Christopher Dunn
1887,18,70,2002,1,Male,729 Wessex Drive,26.63,-81.85,$17522,$35731,$71825,503,2,Ruben Gallagher
195,18,70,2002,2,Female,5263 Little Creek Drive,28.75,-81.33,$31847,$64936,$107755,688,2,Erin Odom
874,24,68,1995,3,Male,4973 Martin Luther King Lane,39.38,-119.67,$30757,$62711,$68777,798,3,Daniel Diaz
1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,$15157,$30910,$42507,749,4,Teresa Barnes
1311,27,71,1992,11,Male,79 Sixth Avenue,47.54,-122.58,$21219,$43264,$89798,729,1,Brian Bridges
785,18,67,2001,11,Male,13 Main Boulevard,38.16,-121.93,$23990,$48909,$71310,740,2,Aaron Lopez
662,32,71,1987,11,Female,670 Tenth Drive,41.86,-88.06,$42028,$85694,$120733,822,2,Patricia Estrada
847,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,$18585,$27864,$1371,591,6,Ana Day
685,21,68,1998,4,Male,5263 Fifth Avenue,44.26,-88.39,$21828,$44513,$105303,778,6,Micheal Livingston
617,27,69,1992,6,Female,5048 Catherine Drive,38.03,-78.48,$28459,$58026,$133169,691,1,Kristen Hampton
23,18,70,2001,5,Female,9085 West Drive,29.8,-98.73,$31193,$63600,$102773,645,1,Victoria Heath
339,19,75,2000,7,Female,640 Bayview Street,32.61,-90.03,$15597,$31797,$5400,843,2,Hannah Owens
280,40,66,1979,10,Female,3539 Lincoln Boulevard,37.92,-122.34,$21869,$44585,$81825,684,5,Ebony Myers
1473,51,67,1968,11,Female,6541 Fourth Drive,37.04,-93.29,$20316,$41427,$53773,850,3,Jamie Hutchinson
65,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,$16928,$34517,$74143,645,2,Debbie Mcneil MD
1353,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,$21232,$43294,$104521,816,7,Leslie Turner
736,27,66,1992,9,Female,8440 Park Drive,39.99,-105.09,$30072,$61317,$0,741,3,Christine Russell MD
1670,68,65,1951,12,Male,46 Lincoln Lane,33.82,-118.11,$32079,$50184,$27778,732,4,Brian Reed
1776,47,75,1972,10,Male,130 Lincoln Drive,40.04,-82.12,$21156,$43133,$44263,693,3,Jason Russell
1474,23,65,1996,12,Female,359 Tenth Avenue,42.5,-96.39,$21757,$44361,$71031,705,1,Krystal Reynolds
951,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,$13075,$26664,$12241,709,4,Tiffany Baker
1818,85,65,1934,6,Female,23 11th Avenue,36.73,-76.04,$29485,$41843,$1741,500,3,Tamara Adams
1450,22,70,1998,2,Male,440 Littlewood Drive,28.08,-80.6,$24500,$49952,$95184,780,1,Shawn Delgado
1524,26,60,1993,3,Male,118 Mountain View Lane,42.19,-88.08,$48986,$99883,$171034,732,1,Joel Caldwell
1789,40,65,1979,3,Female,57 West Boulevard,38.22,-86.86,$18898,$38527,$36933,684,2,Sharon Day
767,32,63,1988,1,Female,7096 Park Street,43.28,-72.47,$18013,$36729,$48624,686,3,Tammy Miller
678,63,67,1957,2,Female,861 Martin Luther King Boulevard,42.88,-78.85,$14456,$29477,$56355,850,4,Catherine Harris
471,52,65,1967,9,Male,123 Ocean View Street,38.57,-121.17,$35137,$71645,$155006,629,3,David Watson
757,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,$22674,$46232,$68957,691,4,Rebecca Peters
1724,20,66,1999,5,Female,489 Fourth Drive,41.71,-86.87,$18036,$36775,$102641,850,3,Robin Baird
1603,41,65,1978,12,Male,6515 Hillside Drive,44.65,-114.15,$19036,$38812,$16331,762,4,Jason Solis
224,20,67,1999,11,Female,5789 Ninth Drive,40.69,-73.85,$19682,$40130,$55801,798,1,Rachel Wilson
808,38,66,1981,11,Female,1583 Grant Lane,40.78,-73.24,$17679,$36045,$0,683,3,Brandy Walter
1326,52,73,1968,2,Female,292 Maple Drive,40.49,-74.48,$32610,$66489,$83828,731,2,Tara Vance
158,31,72,1989,2,Female,5065 Catherine Drive,45.2,-122.06,$20343,$41475,$0,747,2,Katrina Flynn
1928,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,$27308,$55682,$82696,750,4,Jacob Davis PhD
1575,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,$28272,$57646,$127892,724,4,Kelly Evans
1608,19,68,2000,9,Female,1464 Bayview Street,31.85,-102.36,$19399,$39556,$132573,572,1,Michelle Frank
1455,36,67,1983,12,Male,83 Sixth Drive,32.72,-117.09,$16838,$34330,$15223,713,4,Donald Mcconnell
1916,82,71,1937,4,Male,62696 Norfolk Drive,30.65,-84.69,$15069,$10142,$1809,767,7,Ian Martin
1617,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,$37697,$76867,$118029,659,1,Jacob Dickson
143,22,68,1997,6,Female,5138 Park Drive,41.55,-87.66,$25689,$52379,$107734,771,3,Stacy Burke
1176,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,$28126,$57348,$119230,527,3,Matthew Osborne
1194,49,70,1970,3,Male,2248 Third Avenue,35.06,-85.25,$18658,$38041,$27813,782,4,Joshua Hale
423,28,70,1991,3,Female,19 El Camino Drive,33.62,-112.05,$26023,$53053,$42396,696,2,Maria Scott
580,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,$18077,$36857,$3112,768,3,Jason Medina
4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,$37485,$76431,$115362,716,5,Danielle Sanders
530,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,$14709,$18100,$0,682,6,Travis Johnson
1826,45,61,1974,5,Female,94936 Elm Drive,28.92,-81.92,$8155,$16628,$33926,654,1,Madison Rios
595,79,66,1941,2,Male,132 Lexington Drive,36.5,-78.55,$18100,$29041,$4427,699,4,Joshua Hale
1022,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,$17595,$35876,$50190,635,3,Deanna Christian
1108,19,67,2000,3,Male,32 First Lane,40.83,-74.24,$40216,$81995,$133788,685,2,Matthew Dalton
246,50,70,1969,9,Female,671 West Drive,44.96,-93.26,$40364,$82298,$0,791,4,Stephanie Melton
270,30,62,1989,8,Male,71682 Catherine Street,39.02,-84.56,$30367,$61916,$165886,655,4,Timothy Hobbs
1945,56,70,1964,2,Female,7728 Oak Drive,34.72,-92.35,$14736,$30042,$9208,727,4,Bianca Pratt PhD
1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33,-84.54,$21992,$44839,$63194,625,3,Patricia Wheeler
1149,25,74,1994,12,Male,972 Spruce Avenue,26.14,-80.13,$29740,$60638,$132252,661,1,Paul Jones
1438,26,64,1994,1,Female,4631 Plum Avenue,41.47,-81.67,$14737,$30049,$80474,700,1,Patricia Ross
409,54,65,1965,8,Female,7561 Littlewood Street,42.49,-92.35,$14568,$29699,$6569,711,3,Kim Hernandez
694,29,66,1990,5,Male,1598 Elm Street,61.2,-149.82,$20519,$41836,$60302,615,2,Harry Sanchez
382,55,68,1964,11,Male,541 Tenth Street,34.0,-118.28,$11329,$23103,$63635,681,3,Antonio Hughes
629,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,$39053,$57513,$11755,793,5,Andrew Davis
1211,66,68,1953,3,Female,644 South Drive,35.1,-90.0,$18759,$38249,$0,746,4,Jacqueline Lopez
823,41,65,1978,3,Female,858 Jefferson Avenue,36.7,-76.63,$20353,$41496,$9222,807,2,Katie Thomas
1304,24,70,1995,8,Female,229 River Avenue,40.99,-74.34,$44540,$90812,$175569,850,3,Haley Cross
89,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,$14822,$30217,$23394,705,4,Ryan Wells
1751,29,66,1990,11,Female,828 Little Creek Boulevard,38.78,-90.7,$30202,$61581,$241312,736,2,Kaitlin Cobb
888,53,67,1966,6,Male,817 Forest Street,34.86,-92.12,$16462,$33566,$96597,698,1,Mark Wilson
81,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,$17440,$35560,$60397,723,5,Kaitlyn Mcgee
1021,21,67,1998,11,Female,218 East Street,34.14,-117.85,$31699,$64630,$92847,751,2,Mackenzie Weber
826,67,60,1952,11,Female,563 Birch Drive,33.98,-83.88,$26767,$57705,$22475,684,3,Jennifer Johnson
87,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,$11844,$24155,$2870,802,3,Bryan Conley
1833,27,71,1993,1,Male,5514 Norfolk Boulevard,35.58,-88.5,$17179,$35026,$11468,743,5,James Brown
829,29,70,1990,3,Female,587 East Lane,35.36,-79.13,$17854,$36404,$11745,726,3,Brittany Hill
1879,50,60,1969,5,Male,659 Valley Drive,35.66,-80.48,$18724,$38179,$50559,609,2,Samuel Medina
236,36,65,1983,3,Female,4137 Bayview Drive,29.7,-95.46,$79100,$161276,$317964,540,1,Deborah Lopez
1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,$15737,$32086,$53595,747,4,Sean Carpenter
1146,22,69,1997,3,Female,398 Park Boulevard,41.83,-87.68,$18395,$37505,$57014,714,3,Chelsea Robinson
803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,$22799,$46487,$57336,635,3,Jennifer Melendez
193,23,65,1996,7,Female,4343 Mountain View Boulevard,44.48,-103.84,$18583,$37891,$66163,749,1,Christina Jordan MD
1686,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,$30072,$61312,$25355,708,3,Barbara Johnson
1959,46,59,1973,4,Male,8750 Lake Boulevard,41.57,-81.2,$25565,$52130,$80367,701,1,Curtis Matthews
1342,27,61,1993,1,Female,883 Federal Street,42.91,-78.7,$19983,$40744,$50803,717,1,Rebecca Gonzalez
1371,86,65,1933,6,Female,143 Catherine Boulevard,21.41,-157.79,$24516,$49529,$1385,689,6,Miranda Johnson
1067,76,63,1943,12,Male,343 Lafayette Drive,37.54,-97.25,$24531,$41790,$24676,719,5,Jared Gallagher
